id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C02040102,Diago,Diago,diago-02040102,ML-C02040102,16.113,-3.733
ML-C02040103,Dio-Gare,Dio-Gare,dio-gare-02040103,ML-C02040103,16.113,-3.733
ML-C02040104,Dombila,Dombila,dombila-02040104,ML-C02040104,16.113,-3.733
ML-C02040105,Doubabougou,Doubabougou,doubabougou-02040105,ML-C02040105,16.113,-3.733
ML-C02040106,Kalifabougou,Kalifabougou,kalifabougou-02040106,ML-C02040106,16.113,-3.733
ML-C02040107,Kambila,Kambila,kambila-02040107,ML-C02040107,16.113,-3.733
ML-C02040101,Kati,Kati,kati-02040101,ML-C02040101,16.113,-3.733
ML-C02040109,Safo,Safo,safo-02040109,ML-C02040109,16.113,-3.733
ML-C02040108,Yélékébougou,Yélékébougou,ylkbougou-02040108,ML-C02040108,16.113,-3.733
