id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A160703,Bongosso,Bongosso,bongosso-160703,ML-A160703,1,12.568,-5.126
ML-A160701,Kouniana,Kouniana,kouniana-160701,ML-A160701,4,12.568,-5.126
ML-A160702,Sorobasso,Sorobasso,sorobasso-160702,ML-A160702,1,12.568,-5.126
