id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C15010101,Bougouni,Bougouni,bougouni-15010101,ML-C15010101,16.741,-2.507
ML-C15010102,Faradiélé,Faradiélé,faradil-15010102,ML-C15010102,16.741,-2.507
ML-C15010103,Kokélé,Kokélé,kokl-15010103,ML-C15010103,16.741,-2.507
ML-C15010104,Kola,Kola,kola-15010104,ML-C15010104,16.741,-2.507
ML-C15010105,Sido,Sido,sido-15010105,ML-C15010105,16.741,-2.507
ML-C15010106,Tièmala Banimonotié,Tièmala Banimonotié,timala-banimonoti-15010106,ML-C15010106,16.741,-2.507
