id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A140602,Digan,Digan,digan-140602,ML-A140602,1,15.521,-4.362
ML-A140601,Fallou,Fallou,fallou-140601,ML-A140601,1,15.521,-4.362
