id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A041101,Sarro,Sarro,sarro-041101,ML-A041101,3,13.721,-5.239
ML-A041102,Souleye,Souleye,souleye-041102,ML-A041102,1,13.721,-5.239
