id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A160103,Diaramana,Diaramana,diaramana-160103,ML-A160103,1,13.026,-5.523
ML-A160101,Koutiala,Koutiala,koutiala-160101,ML-A160101,10,13.026,-5.523
ML-A160102,Zébala,Zébala,zbala-160102,ML-A160102,1,13.026,-5.523
