id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A020403,Baguinéda,Baguinéda,baguinda-020403,ML-A020403,4,16.113,-3.733
ML-A020404,Djoliba,Djoliba,djoliba-020404,ML-A020404,1,16.113,-3.733
ML-A020401,Kati,Kati,kati-020401,ML-A020401,9,16.113,-3.733
ML-A020402,Sanankoroba,Sanankoroba,sanankoroba-020402,ML-A020402,3,16.113,-3.733
