id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A190801,Kani,Kani,kani-190801,ML-A190801,1,12.247,-5.175
ML-A190804,Menthely,Menthely,menthely-190804,ML-A190804,1,12.247,-5.175
ML-A190803,Ouroli,Ouroli,ouroli-190803,ML-A190803,1,12.247,-5.175
ML-A190802,Sal,Sal,sal-190802,ML-A190802,1,12.247,-5.175
