id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A100202,Inhinita,Inhinita,inhinita-100202,ML-A100202,1,16.592,2.415
ML-A100201,Tidermène,Tidermène,tidermne-100201,ML-A100201,3,16.592,2.415
ML-A100203,Tin-Djeret,Tin-Djeret,tin-djeret-100203,ML-A100203,1,16.592,2.415
