id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A020201,Banamba,Banamba,banamba-020201,ML-A020201,3,13.548,-7.448
ML-A020202,Boron,Boron,boron-020202,ML-A020202,1,13.548,-7.448
ML-A020203,Madina-Sacko,Madina-Sacko,madina-sacko-020203,ML-A020203,1,13.548,-7.448
ML-A020204,Sébété,Sébété,sbt-020204,ML-A020204,2,13.548,-7.448
ML-A020205,Touba,Touba,touba-020205,ML-A020205,1,13.548,-7.448
ML-A020206,Toukoroba,Toukoroba,toukoroba-020206,ML-A020206,1,13.548,-7.448
