id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C07030101,Ansongo,Ansongo,ansongo-07030101,ML-C07030101,15.66,0.502
ML-C07030102,Bara,Bara,bara-07030102,ML-C07030102,15.66,0.502
ML-C07030103,Bourra,Bourra,bourra-07030103,ML-C07030103,15.66,0.502
