id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A010302,Kirané,Kirané,kiran-010302,ML-A010302,2,15.119,-10.577
ML-A010303,Tambacara,Tambacara,tambacara-010303,ML-A010303,4,15.119,-10.577
ML-A010301,Yélimané,Yélimané,yliman-010301,ML-A010301,5,15.119,-10.577
