id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A080303,Anagarous,Anagarous,anagarous-080303,ML-A080303,1,18.451,2.49
ML-A080302,Gueljiat,Gueljiat,gueljiat-080302,ML-A080302,1,18.451,2.49
ML-A080301,Tin-Essako,Tin-Essako,tin-essako-080301,ML-A080301,2,18.451,2.49
