id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C12010102,Badia,Badia,badia-12010102,ML-C12010102,13.039,-9.488
ML-C12010103,Bendougouba,Bendougouba,bendougouba-12010103,ML-C12010103,13.039,-9.488
ML-C12010104,Benkady Founia,Benkady Founia,benkady-founia-12010104,ML-C12010104,13.039,-9.488
ML-C12010105,Boudofo,Boudofo,boudofo-12010105,ML-C12010105,13.039,-9.488
ML-C12010101,Kita,Kita,kita-12010101,ML-C12010101,13.039,-9.488
ML-C12010106,Kita Nord,Kita Nord,kita-nord-12010106,ML-C12010106,13.039,-9.488
ML-C12010107,Kita Ouest,Kita Ouest,kita-ouest-12010107,ML-C12010107,13.039,-9.488
