id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A080201,Abeïbara,Abeïbara,abebara-080201,ML-A080201,1,19.29,1.83
ML-A080202,Boghassa,Boghassa,boghassa-080202,ML-A080202,1,19.29,1.83
ML-A080203,Tinzawatène,Tinzawatène,tinzawatne-080203,ML-A080203,1,19.29,1.83
