id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A100501,Anouzagrène,Anouzagrène,anouzagrne-100501,ML-A100501,1,15.537,2.497
ML-A100502,Tissalatène,Tissalatène,tissalatne-100502,ML-A100502,1,15.537,2.497
