id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A040803,Beïty Bimiya,Beïty Bimiya,bety-bimiya-040803,ML-A040803,1,15.281,-5.555
ML-A040804,Diguiciré,Diguiciré,diguicir-040804,ML-A040804,1,15.281,-5.555
ML-A040802,Dioura,Dioura,dioura-040802,ML-A040802,1,15.281,-5.555
ML-A040801,Nampala,Nampala,nampala-040801,ML-A040801,1,15.281,-5.555
