id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A040903,Diabaly,Diabaly,diabaly-040903,ML-A040903,1,14.733,-6.122
ML-A040902,Dogofry,Dogofry,dogofry-040902,ML-A040902,1,14.733,-6.122
ML-A040901,Sokolo,Sokolo,sokolo-040901,ML-A040901,1,14.733,-6.122
