id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C19010301,Dourou,Dourou,dourou-19010301,ML-C19010301,14.35,-3.61
ML-C19010302,Pélou,Pélou,plou-19010302,ML-C19010302,14.35,-3.61
