id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C01010102,Bangassi,Bangassi,bangassi-01010102,ML-C01010102,14.448,-11.444
ML-C01010103,Colimbiné,Colimbiné,colimbin-01010103,ML-C01010103,14.448,-11.444
ML-C01010104,Gory Gopela,Gory Gopela,gory-gopela-01010104,ML-C01010104,14.448,-11.444
ML-C01010105,Goumera,Goumera,goumera-01010105,ML-C01010105,14.448,-11.444
ML-C01010101,Kayes,Kayes,kayes-01010101,ML-C01010101,14.448,-11.444
ML-C01010106,Khouloum,Khouloum,khouloum-01010106,ML-C01010106,14.448,-11.444
ML-C01010107,Liberté Dembaya,Liberté Dembaya,libert-dembaya-01010107,ML-C01010107,14.448,-11.444
