id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A090104,Alhank,Alhank,alhank-090104,ML-A090104,1,22.677,-3.979
ML-A090101,Taoudenni,Taoudenni,taoudenni-090101,ML-A090101,1,22.677,-3.979
ML-A090102,Teghaza,Teghaza,teghaza-090102,ML-A090102,1,22.677,-3.979
ML-A090103,Zouelya,Zouelya,zouelya-090103,ML-A090103,1,22.677,-3.979
