id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A050702,Bonguel,Bonguel,bonguel-050702,ML-A050702,1,14.017,-4.233
ML-A050701,Sofara,Sofara,sofara-050701,ML-A050701,1,14.017,-4.233
