id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A071404,Aslar,Aslar,aslar-071404,ML-A071404,1,17.82,0.314
ML-A071403,Krefinatt,Krefinatt,krefinatt-071403,ML-A071403,1,17.82,0.314
ML-A071401,Tabankort,Tabankort,tabankort-071401,ML-A071401,1,17.82,0.314
ML-A071402,Tameglelte,Tameglelte,tameglelte-071402,ML-A071402,1,17.82,0.314
