id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A140402,Madina Kagoro,Madina Kagoro,madina-kagoro-140402,ML-A140402,1,14.473,-7.467
ML-A140401,Mourdiah,Mourdiah,mourdiah-140401,ML-A140401,1,14.473,-7.467
