id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A190601,Diallassagou,Diallassagou,diallassagou-190601,ML-A190601,4,13.738,-3.626
ML-A190602,Koulogon Habé,Koulogon Habé,koulogon-hab-190602,ML-A190602,1,13.738,-3.626
