id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A010501,Ambidédi,Ambidédi,ambiddi-010501,ML-A010501,4,14.586,-11.791
ML-A010502,Diboli,Diboli,diboli-010502,ML-A010502,2,14.586,-11.791
