id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A061201,Ber,Ber,ber-061201,ML-A061201,1,16.835,-2.532
ML-A061202,Zarho,Zarho,zarho-061202,ML-A061202,1,16.835,-2.532
