id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A020601,Nyamina,Nyamina,nyamina-020601,ML-A020601,1,13.319,-6.982
ML-A020602,Tougouni,Tougouni,tougouni-020602,ML-A020602,1,13.319,-6.982
