id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A120502,Kourouninkoto,Kourouninkoto,kourouninkoto-120502,ML-A120502,3,14.14,-9.827
ML-A120501,Séféto,Séféto,sfto-120501,ML-A120501,3,14.14,-9.827
