id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A050201,Djenné,Djenné,djenn-050201,ML-A050201,5,13.906,-4.553
ML-A050202,Konio,Konio,konio-050202,ML-A050202,2,13.906,-4.553
ML-A050203,Kouakourou,Kouakourou,kouakourou-050203,ML-A050203,2,13.906,-4.553
ML-A050204,Mougna,Mougna,mougna-050204,ML-A050204,1,13.906,-4.553
ML-A050205,Taga,Taga,taga-050205,ML-A050205,1,13.906,-4.553
