id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A010701,Diamou,Diamou,diamou-010701,ML-A010701,1,12.079,-7.236
ML-A010702,Logo Sabouciré,Logo Sabouciré,logo-saboucir-010702,ML-A010702,1,12.079,-7.236
