id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
ML-C04040101,Kala Siguida,Kala Siguida,kala-siguida-04040101,ML-C04040101,14.251,-5.987
ML-C04040102,Mariko,Mariko,mariko-04040102,ML-C04040102,14.251,-5.987
ML-C04040103,Niono,Niono,niono-04040103,ML-C04040103,14.251,-5.987
ML-C04040104,Siribala,Siribala,siribala-04040104,ML-C04040104,14.251,-5.987
ML-C04040105,Sirifila-Boundy,Sirifila-Boundy,sirifila-boundy-04040105,ML-C04040105,14.251,-5.987
ML-C04040106,Toridaga-Ko,Toridaga-Ko,toridaga-ko-04040106,ML-C04040106,14.251,-5.987
ML-C04040107,Yèrèdon Saniona,Yèrèdon Saniona,yrdon-saniona-04040107,ML-C04040107,14.251,-5.987
