id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A070101,Gao,Gao,gao-070101,ML-A070101,1,16.272,-0.045
ML-A070102,Gounzoureye,Gounzoureye,gounzoureye-070102,ML-A070102,1,16.272,-0.045
