id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A061301,Gargando,Gargando,gargando-061301,ML-A061301,1,16.463,-4.173
ML-A061302,Raz-Elma,Raz-Elma,raz-elma-061302,ML-A061302,1,16.463,-4.173
ML-A061303,Tilemsi,Tilemsi,tilemsi-061303,ML-A061303,2,16.463,-4.173
