id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
ML-A180601,Boni,Boni,boni-180601,ML-A180601,1,15.077,-2.22
ML-A180602,Nokara,Nokara,nokara-180602,ML-A180602,1,15.077,-2.22
ML-A180603,Tabi,Tabi,tabi-180603,ML-A180603,1,15.077,-2.22
